#date,checker,turbidity,ph,chlorine,temperature,conductivity
"13:00:00,","양재동(매헌초교),",0.11,7.1,0.32,6.3,252.0
"13:00:00,","삼성,",0.02,7.0,0.38,6.1,100.0
"13:00:00,","봉은,",0.05,7.1,0.38,7.5,239.0
"13:00:00,","수서,",0.02,7.0,0.36,6.1,100.0
"13:00:00,","자곡동(자곡증압),",0.04,7.2,0.35,4.4,253.0
"13:00:00,","삼성동(삼성증압),",0.04,7.2,0.35,5.7,264.0
"14:00:00,","서초,",0.04,7.1,0.37,6.3,288.0
"14:00:00,","방배,",0.05,7.2,0.35,6.2,255.0
"14:00:00,","일원,",0.04886627569794655,7.1,0.39,7.6,280.0
"14:00:00,","우면산,",0.0,7.3,0.0,7.7,248.0
"14:00:00,","도곡동(강남수도),",0.05,7.1,0.23,7.0,262.0
"14:00:00,","반포,",0.05,6.8893046379089355,0.35,6.8,295.0
"14:00:00,","내곡동(연간단가),",0.05,7.2,0.33,6.7,246.0
"14:00:00,","반포동(자이A),",0.03,7.0,0.37,5.0,231.0
"14:00:00,","방배동(청두공원),",0.02862802892923355,7.083698272705078,0.30624890327453613,11.365913391113281,220.39459228515625
"14:00:00,","내곡,",0.07,7.0,0.29,8.8,271.0
"14:00:00,","우면동(품질시험소),",0.04,7.2,0.26,8.6,259.0
"14:00:00,","논현동(논현초교),",0.1,7.2,0.21,50.1,114.0
"14:00:00,","양재동(매헌초교),",0.11,7.129920482635498,0.32446950674057007,6.5,248.0
"14:00:00,","삼성,",0.02,7.0,0.38,6.1,100.0
"22:00:00,","봉은,",0.05,7.1,0.38,7.5,237.0
"14:00:00,","수서,",0.02,7.0,0.35,6.1,100.0
"14:00:00,","자곡동(자곡증압),",0.04,7.2,0.37,4.3,249.0
"14:00:00,","삼성동(삼성증압),",0.04,7.2,0.36,5.4,262.0
"15:00:00,","서초,",0.04,7.1,0.37,6.3,287.0
"15:00:00,","방배,",0.05,7.2,0.35,6.2,254.0
"15:00:00,","일원,",0.08,7.1,0.42,7.6,273.0
"15:00:00,","우면산,",0.0,7.3,0.0,7.7,248.0
"15:00:00,","도곡동(강남수도),",0.04868123680353165,7.1,0.23,7.3,259.0
"15:00:00,","반포,",0.05,7.0,0.34,6.8,293.0
"15:00:00,","내곡동(연간단가),",0.05,7.2,0.32,6.7,245.0
"15:00:00,","반포동(자이A),",0.03,7.0,0.4,4.5,228.0
"15:00:00,","방배동(청두공원),",0.02739565819501877,7.098886013031006,0.31318703293800354,11.527251243591309,225.5575408935547
"15:00:00,","내곡,",0.1,7.0,0.32,8.6,271.0
"15:00:00,","우면동(품질시험소),",0.04,7.2,0.27,8.8,257.0
"15:00:00,","논현동(논현초교),",0.1,7.1,0.21,50.1,114.0
"15:00:00,","양재동(매헌초교),",0.11,7.1,0.32,6.8,247.0
"15:00:00,","삼성,",0.02,7.0,0.38,6.1,100.0
"15:00:00,","봉은,",0.05,7.1,0.38,7.5,236.0
"15:00:00,","수서,",0.02,7.0,0.35,6.1,100.0
"15:00:00,","방배,",0.04,7.2,0.35,4.2,248.0
"15:00:00,","삼성동(삼성증압),",0.04,7.2,0.35,5.3,260.0
"16:00:00,","서초,",0.04,7.1,0.37,6.3,286.0
"16:00:00,","방배,",0.05,7.2,0.35,6.2,254.0
"16:00:00,","일원,",0.09,7.1,0.43,7.5,271.0
"16:00:00,","우면산,",0.0,7.3,0.0,9.1,252.0
"16:00:00,","도곡동(강남수도),",0.05,7.1,0.22,7.4,261.0
"16:00:00,","반포,",0.05,6.9,0.34,6.8,292.0
"16:00:00,","내곡동(연간단가),",0.05,7.2,0.36,6.6,243.0
"16:00:00,","반포동(자이A),",0.03,7.0,0.4,4.6,228.0
"16:00:00,","방배동(청두공원),",0.025932766497135162,7.084871292114258,0.3126623034477234,12.16044807434082,224.51463317871094
"16:00:00,","내곡,",0.06,7.0,0.31,8.7,271.0
"16:00:00,","우면동(품질시험소),",0.04,7.2,0.26,8.6,257.0
"16:00:00,","논현동(논현초교),",0.1,7.1,0.21,50.1,112.0
"22:00:00,","양재동(매헌초교),",0.11,7.1,0.32,6.9,244.0
"16:00:00,","삼성,",0.02,7.0,0.38,6.1,100.0
"16:00:00,","봉은,",0.05,7.1,0.37,7.5,234.0
"16:00:00,","수서,",0.02,7.0,0.35,6.1,100.0
"16:00:00,","자곡동(자곡증압),",0.04,7.2,0.34,4.2,248.0
"16:00:00,","삼성동(삼성증압),",0.04,7.2,0.36,5.4,258.0
"17:00:00,","서초,",0.04,7.1,0.37,6.3,284.0
"17:00:00,","방배,",0.05,7.2,0.34,4.507010459899902,253.0
"17:00:00,","일원,",0.09,7.1,0.36,7.6,263.45208740234375
"17:00:00,","우면산,",0.08,7.3,0.0,8.4,259.0
"17:00:00,","내곡,",0.05969320982694626,7.1,0.26,7.3,242.0
"17:00:00,","반포,",0.05,6.9,0.34,6.8,290.0
"17:00:00,","내곡동(연간단가),",0.05,7.2,0.32794511318206787,6.7,243.0
"17:00:00,","반포동(자이A),",0.03,7.0,0.39,4.7,228.0
"17:00:00,","방배동(청두공원),",0.028673965483903885,7.088440418243408,0.3138386905193329,11.650409698486328,217.21446228027344
"17:00:00,","내곡,",0.08,7.0,0.33424806594848633,8.7,271.0
"17:00:00,","우면동(품질시험소),",0.04,7.2,0.28,8.2,256.0
"17:00:00,","논현동(논현초교),",0.1,7.1,0.21,50.1,113.0
"17:00:00,","양재동(매헌초교),",0.11,7.1,0.32,6.4,242.0
"17:00:00,","삼성,",0.02,7.0,0.38,6.1,100.0
"17:00:00,","봉은,",0.05,7.1,0.37,7.5,233.0
"17:00:00,","수서,",0.02,7.0,0.36,6.1,100.0
"17:00:00,","자곡동(자곡증압),",0.04,7.2,0.35415416955947876,4.1,246.0
"17:00:00,","삼성동(삼성증압),",0.04,7.2,0.35,5.2,256.0
"18:00:00,","서초,",0.04,7.1,0.38,5.4439697265625,282.0
"18:00:00,","방배,",0.05,7.2,0.34,6.1,249.8462677001953
"18:00:00,","일원,",0.07,7.1,0.3,7.8,286.0
"18:00:00,","우면산,",0.02526094764471054,7.086766242980957,0.30119985342025757,4.560552597045898,266.904052734375
"18:00:00,","도곡동(강남수도),",0.05,7.1,0.27,7.1,239.0
"18:00:00,","반포,",0.05044622719287872,6.9,0.33,6.8,289.0
"18:00:00,","내곡동(연간단가),",0.05038369446992874,7.2,0.32,6.6,242.0
"18:00:00,","반포동(자이A),",0.03,7.0,0.38,4.8,228.0
"18:00:00,","방배동(청두공원),",0.031017500907182693,7.081308841705322,0.3190622329711914,11.865249633789062,225.4910430908203
"18:00:00,","내곡,",0.09,7.0,0.33,8.7,269.0
"18:00:00,","우면동(품질시험소),",0.04,7.2,0.29,7.9,256.0
"18:00:00,","논현동(논현초교),",0.1,7.2,0.21,50.1,114.0
"18:00:00,","양재동(매헌초교),",0.11,7.1,0.32,6.1,242.0
"18:00:00,","삼성,",0.02,7.0,0.38,6.1,100.0
"18:00:00,","봉은,",0.05,7.1,0.37,7.5,232.0
"18:00:00,","수서,",0.02,7.0,0.36,6.1,100.0
"18:00:00,","자곡동(자곡증압),",0.04,7.2,0.37,3.9,245.0
"18:00:00,","삼성동(삼성증압),",0.04,7.2,0.36,5.1,254.0
"19:00:00,","서초,",0.04,7.097320079803467,0.38,6.2,280.0
"19:00:00,","방배,",0.05,7.2,0.34,6.1,252.0
"19:00:00,","일원,",0.09,7.1,0.39,7.5,274.0
"19:00:00,","우면산,",0.024538027122616768,7.0751190185546875,0.3045441806316376,4.611745834350586,264.8470764160156
"19:00:00,","도곡동(강남수도),",0.05,7.1,0.25,6.6,247.0
"19:00:00,","반포,",0.05,6.9,0.33,6.8,288.0
"19:00:00,","내곡동(연간단가),",0.04840020835399628,7.2,0.3,6.7,243.0
"19:00:00,","반포동(자이A),",0.03,7.0,0.38,4.9,228.0
"19:00:00,","방배동(청두공원),",0.031099848449230194,7.078066349029541,0.3170037865638733,11.997082710266113,228.85218811035156
"19:00:00,","내곡,",0.08,7.0,0.31,8.8,268.0
"19:00:00,","우면동(품질시험소),",0.04,7.2,0.27,7.8,256.0
"19:00:00,","논현동(논현초교),",0.1,7.2,0.21,50.1,113.0
"19:00:00,","양재동(매헌초교),",0.11,7.1,0.32,5.9,243.0
"19:00:00,","삼성,",0.02,7.0,0.38,6.1,100.0
"19:00:00,","봉은,",0.05,7.1,0.37,7.6,232.0
"22:00:00,","수서,",0.02,7.0,0.34,6.1,100.0
"19:00:00,","자곡동(자곡증압),",0.04,7.2,0.35,3.9,247.0
"19:00:00,","삼성동(삼성증압),",0.04,7.2,0.35,5.0,254.0
"00:00:00,","서초,",0.04,7.1,0.38,6.1,277.0
"20:00:00,","방배,",0.05,7.2,0.33,6.0,251.0
"20:00:00,","일원,",0.08,7.1,0.38,7.5,271.0
"20:00:00,","우면산,",0.024076402187347412,7.086533069610596,0.2921060621738434,4.85529899597168,268.13812255859375
"20:00:00,","도곡동(강남수도),",0.05,7.1,0.25,6.3,246.0
"20:00:00,","반포,",0.05,6.9,0.33,6.8,287.0
"20:00:00,","내곡동(연간단가),",0.05,7.2,0.3,6.6,241.0
"20:00:00,","반포동(자이A),",0.03,7.0,0.37,5.0,228.0
"20:00:00,","방배동(청두공원),",0.029926985502243042,7.087099075317383,0.31011712551116943,11.543401718139648,230.0894317626953
"18:00:00,","내곡,",0.09,7.0,0.31,8.5,263.0
"20:00:00,","우면동(품질시험소),",0.04,7.2,0.27,7.5,255.0
"20:00:00,","논현동(논현초교),",0.1,7.2,0.2,50.1,115.0
"20:00:00,","양재동(매헌초교),",0.11,7.1,0.33193501830101013,5.7,237.0
"20:00:00,","삼성,",0.02,7.0,0.38,6.1,100.0
"20:00:00,","봉은,",0.05,7.1,0.36,7.7,231.0
"22:00:00,","수서,",0.02,7.0,0.34,6.1,100.0
"20:00:00,","자곡동(자곡증압),",0.04,7.2,0.35,3.8,246.0
"20:00:00,","삼성동(삼성증압),",0.04,7.2,0.35,4.9,253.0
"21:00:00,","서초,",0.04,7.1,0.4,5.4,271.68634033203125
"21:00:00,","방배,",0.05,7.2,0.34,5.9,248.0
"21:00:00,","일원,",0.09,7.1,0.41,7.4,270.0
"21:00:00,","우면산,",0.023962248116731644,7.0909833908081055,0.3061593770980835,4.391679286956787,258.9980163574219
"21:00:00,","도곡동(강남수도),",0.05,7.1,0.24,6.1,243.0
"21:00:00,","반포,",0.05,6.9,0.33,6.7,285.0
"21:00:00,","내곡동(연간단가),",0.05,7.2,0.31,6.6,240.0
"21:00:00,","반포동(자이A),",0.03,7.101308822631836,0.36,5.1,228.0
"21:00:00,","방배동(청두공원),",0.02791251614689827,7.091224670410156,0.32724377512931824,11.271069526672363,217.73345947265625
"21:00:00,","내곡,",0.11,7.0,0.31,8.8,262.0
"21:00:00,","우면동(품질시험소),",0.04,7.2,0.31963303685188293,7.3,253.0
"21:00:00,","논현동(논현초교),",0.1,7.2,0.2,50.1,115.0
"21:00:00,","양재동(매헌초교),",0.11,7.1300272941589355,0.33,5.5,235.0
"21:00:00,","삼성,",0.02,7.0,0.37,6.1,100.0
"21:00:00,","봉은,",0.05,7.1,0.36,7.7,230.0
"21:00:00,","수서,",0.02,7.0,0.33,6.1,100.0
"21:00:00,","자곡동(자곡증압),",0.04,7.2,0.34,3.8,246.0
"21:00:00,","삼성동(삼성증압),",0.04,7.2,0.35,4.8,253.0
"22:00:00,","서초,",0.04,7.1,0.41,5.6,269.0
"22:00:00,","방배,",0.05,7.2,0.34,5.9,245.0
"18:00:00,","일원,",0.09,7.1,0.36,7.5,276.0
"22:00:00,","우면산,",0.02378413826227188,7.088461875915527,0.29756593704223633,4.398420333862305,268.24542236328125
"22:00:00,","도곡동(강남수도),",0.05,7.1,0.23,6.0,248.0
"22:00:00,","반포,",0.05,7.0,0.33,6.7,283.0
"22:00:00,","내곡동(연간단가),",0.05,7.2,0.32,6.6,240.0
"22:00:00,","반포동(자이A),",0.03,7.0,0.35,5.2,228.0
"22:00:00,","방배동(청두공원),",0.027935363352298737,7.088692665100098,0.31974053382873535,11.515829086303711,226.3667755126953
"22:00:00,","내곡,",0.09,7.0,0.3007493019104004,9.0,258.0
"22:00:00,","우면동(품질시험소),",0.04,7.2,0.31,7.1,252.0
"22:00:00,","논현동(논현초교),",0.1,7.2,0.2,49.9,114.0
"22:00:00,","양재동(매헌초교),",0.11,7.1,0.33,5.4,237.0
"22:00:00,","삼성,",0.02,7.0,0.37,6.1,100.0
"22:00:00,","봉은,",0.05,7.1,0.35,7.8,230.0
"22:00:00,","수서,",0.02,7.0,0.33,6.1,100.0
"03:00:00,","자곡동(자곡증압),",0.04,7.2,0.34,3.6,245.0
"22:00:00,","삼성동(삼성증압),",0.04,7.2,0.36,4.8,251.0
"23:00:00,","서초,",0.04,7.2,0.41,5.9,267.0
"23:00:00,","방배,",0.05,7.2,0.35,5.9,242.0
"23:00:00,","일원,",0.09,7.1,0.29,7.7,281.0
"23:00:00,","우면산,",0.023959487676620483,7.089132308959961,0.30337923765182495,4.067197799682617,261.7054443359375
"23:00:00,","도곡동(강남수도),",0.05,7.1,0.25,5.7,242.0
"23:00:00,","반포,",0.05,7.0,0.363480806350708,6.7,281.0
"23:00:00,","내곡동(연간단가),",0.05020983889698982,7.2,0.3,6.6,239.0
"23:00:00,","반포동(자이A),",0.03,7.0,0.36,4.9,223.0
"14:00:00,","방배동(청두공원),",0.028990546241402626,7.080784797668457,0.31037572026252747,11.814374923706055,222.48812866210938
"23:00:00,","내곡,",0.07,7.0,0.3104308843612671,9.0,258.0
"23:00:00,","우면동(품질시험소),",0.04,7.2,0.3,7.0,249.0
"23:00:00,","논현동(논현초교),",0.1,7.2,0.21152222156524658,50.1,115.0
"23:00:00,","양재동(매헌초교),",0.11,7.1,0.33,5.4,235.0
"23:00:00,","삼성,",0.02,7.0,0.37,6.1,100.0
"23:00:00,","봉은,",0.05,7.0,0.35,7.8,230.0
"23:00:00,","수서,",0.02,7.0,0.34,6.1,100.0
"23:00:00,","자곡동(자곡증압),",0.04,7.2,0.33,3.3266968727111816,245.0
"23:00:00,","삼성동(삼성증압),",0.04,7.2,0.35,4.7,251.0
"00:00:00,","서초,",0.04,7.1,0.41,5.6145758628845215,266.0
"00:00:00,","방배,",0.05,7.2,0.36,5.8,240.0
"00:00:00,","일원,",0.06,7.1,0.27,7.7,281.0
"00:00:00,","우면산,",0.02518470399081707,7.078946113586426,0.30785128474235535,5.065385818481445,265.09979248046875
"00:00:00,","도곡동(강남수도),",0.05,7.1,0.26,5.6,234.0
"00:00:00,","반포,",0.05,7.0,0.35,4.320584297180176,279.0
"00:00:00,","내곡동(연간단가),",0.05,7.2,0.35,6.6,240.0
"00:00:00,","반포동(자이A),",0.03,7.0,0.41,4.2,218.0
"00:00:00,","방배동(청두공원),",0.03218225762248039,7.082986354827881,0.3267453610897064,12.334029197692871,224.1017608642578
"00:00:00,","내곡,",0.07,7.0,0.33,9.0,257.0
"00:00:00,","우면동(품질시험소),",0.04,7.2,0.31,6.9,248.0
"00:00:00,","논현동(논현초교),",0.1,7.2,0.2,50.1,115.0
"00:00:00,","양재동(매헌초교),",0.11,7.1,0.33,5.3,233.0
"00:00:00,","삼성,",0.02,7.0,0.36,6.1,100.0
"00:00:00,","봉은,",0.05,7.1,0.35,7.8,230.0
"00:00:00,","수서,",0.02,7.0,0.34,6.1,100.0
"00:00:00,","방배,",0.04,7.2,0.35,3.6,246.0
"00:00:00,","삼성동(삼성증압),",0.04,7.2,0.34,4.7,250.0
"01:00:00,","서초,",0.04,7.2,0.4,5.8,264.0
"01:00:00,","방배,",0.05,7.2,0.35,5.7,239.0
"01:00:00,","일원,",0.05,7.1,0.28,7.213850021362305,280.0
"01:00:00,","우면산,",0.02500440552830696,7.082025527954102,0.29580897092819214,3.90930438041687,262.28045654296875
"01:00:00,","도곡동(강남수도),",0.05,7.1,0.26,5.5,233.0
"01:00:00,","반포,",0.05,7.0,0.35,6.5,277.0
"01:00:00,","내곡동(연간단가),",0.05,7.2,0.35,6.5,240.0
"01:00:00,","반포동(자이A),",0.03,7.0,0.4,4.3,217.0
"01:00:00,","방배동(청두공원),",0.04653659462928772,7.080322265625,0.35344141721725464,5.867542266845703,234.966064453125
"01:00:00,","내곡,",0.07,7.0,0.32,9.0,256.0
"01:00:00,","우면동(품질시험소),",0.042357251048088074,7.2,0.3,6.9,247.0
"01:00:00,","논현동(논현초교),",0.1,7.1,0.2,49.9,115.0
"01:00:00,","양재동(매헌초교),",0.11,7.1,0.33,5.2,231.0
"01:00:00,","삼성,",0.02,7.0,0.36,6.1,100.0
"01:00:00,","봉은,",0.05,7.1,0.35,7.6,230.0
"01:00:00,","수서,",0.02,7.0,0.36,6.1,100.0
"01:00:00,","자곡동(자곡증압),",0.04,7.157159805297852,0.28,3.7,251.0
"01:00:00,","삼성동(삼성증압),",0.04,7.2,0.34,4.7,249.0
"02:00:00,","서초,",0.04,7.2,0.4,5.8,263.0
"02:00:00,","방배,",0.05,7.2,0.35,5.7,238.0
"02:00:00,","일원,",0.05,7.1,0.28,7.6,278.0
"02:00:00,","우면산,",0.022798815742135048,7.088126182556152,0.30182817578315735,4.2827677726745605,264.6721496582031
"02:00:00,","도곡동(강남수도),",0.05,7.1,0.26,5.4,232.0
"02:00:00,","반포,",0.05,7.0,0.35,6.377959251403809,275.0
"02:00:00,","내곡동(연간단가),",0.05,7.162799835205078,0.31,6.3,240.0
"02:00:00,","반포동(자이A),",0.03,7.0,0.39,4.4,217.0
"02:00:00,","방배동(청두공원),",0.02821057103574276,7.089771747589111,0.3227347433567047,11.957415580749512,224.17828369140625
"02:00:00,","내곡,",0.09,7.0,0.32,9.0,254.0
"02:00:00,","우면동(품질시험소),",0.04,7.2,0.32,6.8,244.0
"02:00:00,","논현동(논현초교),",0.10063888877630234,7.2,0.2,50.1,112.0
"02:00:00,","양재동(매헌초교),",0.11,7.1,0.33,5.2,230.0
"02:00:00,","삼성,",0.05,7.0,0.35,6.1,100.0
"02:00:00,","봉은,",0.05,7.1,0.35,7.5,231.0
"02:00:00,","수서,",0.02,7.0,0.35,6.1,100.0
"02:00:00,","자곡동(자곡증압),",0.04,7.2,0.28,3.7,255.0
"02:00:00,","삼성동(삼성증압),",0.04,7.2,0.35,4.7,249.0
"03:00:00,","서초,",0.04,7.1,0.39,5.8,262.0
"03:00:00,","방배,",0.05,7.2,0.35,5.6,238.0
"03:00:00,","일원,",0.05,7.1,0.31,7.6,274.0
"03:00:00,","우면산,",0.023807426914572716,7.073006629943848,0.2860378324985504,3.6763532161712646,268.04205322265625
"03:00:00,","도곡동(강남수도),",0.05,7.1,0.27,5.3,231.0
"03:00:00,","내곡,",0.05,7.0,0.36,6.5,274.0
"03:00:00,","내곡동(연간단가),",0.05,7.2,0.33,6.4,240.0
"03:00:00,","반포동(자이A),",0.03,7.0,0.39,4.5,217.0
"03:00:00,","방배동(청두공원),",0.04690077528357506,7.071963787078857,0.3480423390865326,6.014124393463135,240.6379852294922
"03:00:00,","내곡,",0.08,7.0,0.3,9.0,262.4488830566406
"03:00:00,","우면동(품질시험소),",0.04,7.2,0.3,6.9,244.0
"03:00:00,","논현동(논현초교),",0.1,7.2,0.2,50.1,113.0
"03:00:00,","양재동(매헌초교),",0.11,7.1,0.33,5.2,230.0
"03:00:00,","삼성,",0.04,7.0,0.35,6.3,100.0
"03:00:00,","봉은,",0.05,7.1,0.35,7.4,231.0
"03:00:00,","수서,",0.02,7.0,0.32,6.3,100.0
"03:00:00,","자곡동(자곡증압),",0.04,7.2,0.31,3.7,252.0
"03:00:00,","삼성동(삼성증압),",0.04,7.2,0.35,4.8,249.0
"04:00:00,","서초,",0.04,7.2,0.39,5.8,262.0
"04:00:00,","방배,",0.05,7.2,0.35,5.6,237.0
"04:00:00,","일원,",0.04,7.1,0.28,7.5,277.0
"04:00:00,","우면산,",0.025027474388480186,7.089229106903076,0.30147165060043335,4.587141513824463,262.3217468261719
"04:00:00,","도곡동(강남수도),",0.05,7.1,0.27,5.2,231.0
"04:00:00,","반포,",0.05,7.0,0.37,6.5,273.0
"04:00:00,","내곡동(연간단가),",0.04918581247329712,7.2,0.28,6.4,240.0
"04:00:00,","반포동(자이A),",0.03,7.0,0.38,4.7,217.0
"04:00:00,","방배동(청두공원),",0.0320153571665287,7.088490009307861,0.31730663776397705,12.167607307434082,217.28326416015625
"18:00:00,","내곡,",0.07,7.0,0.33,8.8,255.0
"04:00:00,","우면동(품질시험소),",0.04,7.2,0.29,6.8,243.0
"04:00:00,","논현동(논현초교),",0.1,7.154433250427246,0.2,50.1,113.0
"04:00:00,","양재동(매헌초교),",0.11,7.1,0.33,5.4,230.0
"04:00:00,","삼성,",0.03,7.0,0.34,6.4,100.0
"04:00:00,","봉은,",0.05,7.1,0.36,7.3,231.0
"04:00:00,","삼성,",0.02,7.0,0.31,6.4,100.0
"04:00:00,","자곡동(자곡증압),",0.04,7.2,0.3,3.8,248.0
"04:00:00,","삼성동(삼성증압),",0.04,7.2,0.34,4.9,249.0
"05:00:00,","서초,",0.04,7.2,0.38,5.8,261.0
"05:00:00,","방배,",0.05,7.2,0.34,5.6,238.0
"05:00:00,","일원,",0.05,7.1,0.26,7.7,278.0
"05:00:00,","우면산,",0.022327981889247894,7.089147567749023,0.2947620749473572,4.101691722869873,264.6680908203125
"05:00:00,","도곡동(강남수도),",0.05,7.1,0.28,5.3,231.0
"05:00:00,","반포,",0.05,7.0,0.38,6.5,271.0
"05:00:00,","내곡동(연간단가),",0.05,7.2,0.29,6.3,240.0
"05:00:00,","반포동(자이A),",0.03,7.0,0.37,4.7,217.0
"05:00:00,","방배동(청두공원),",0.029497435316443443,7.0873589515686035,0.31625378131866455,11.405211448669434,217.93438720703125
"05:00:00,","내곡,",0.04,7.0,0.35,8.7,252.0
"05:00:00,","우면동(품질시험소),",0.04,7.2,0.25,6.9,242.0
"05:00:00,","논현동(논현초교),",0.1,7.2,0.2,50.1,114.0
"05:00:00,","양재동(매헌초교),",0.11,7.1,0.33,5.4,229.0
"05:00:00,","삼성,",0.03,7.0,0.34,6.4,100.0
"05:00:00,","봉은,",0.05,7.1,0.36,7.1,231.0
"05:00:00,","수서,",0.02,7.0,0.3,6.4,100.0
"05:00:00,","자곡동(자곡증압),",0.04,7.2,0.31,3.7,246.0
"05:00:00,","삼성동(삼성증압),",0.04,7.2,0.34,4.9,249.0
"06:00:00,","서초,",0.04,7.2,0.38,5.145594596862793,261.0
"06:00:00,","방배,",0.05,7.2,0.33,5.6,239.0
"06:00:00,","일원,",0.06,7.1,0.25,7.8,277.0
"06:00:00,","우면산,",0.02329852059483528,7.07289457321167,0.2974722683429718,4.687007427215576,263.23516845703125
"06:00:00,","도곡동(강남수도),",0.05,7.1,0.28,5.1,231.0
"06:00:00,","반포,",0.05,7.0,0.39,6.4,270.0
"06:00:00,","내곡동(연간단가),",0.05,7.2,0.32,6.3,242.0
"06:00:00,","반포동(자이A),",0.03,7.0,0.36,4.8,217.0
"06:00:00,","방배동(청두공원),",0.02961251139640808,7.072997570037842,0.3129199147224426,12.231486320495605,223.64324951171875
"06:00:00,","내곡,",0.04,7.0,0.32,8.8,253.0
"06:00:00,","우면동(품질시험소),",0.04,7.2,0.27,6.8,241.0
"06:00:00,","논현동(논현초교),",0.1,7.2,0.2,50.1,112.0
"06:00:00,","양재동(매헌초교),",0.11,7.1,0.33,5.4,227.0
"06:00:00,","삼성,",0.03,7.0,0.34,6.2,100.0
"06:00:00,","봉은,",0.05,7.1,0.36,7.0,231.0
"06:00:00,","수서,",0.02,7.0,0.33,6.2,100.0
"06:00:00,","자곡동(자곡증압),",0.04,7.2,0.34,3.6,243.0
"06:00:00,","삼성동(삼성증압),",0.04,7.2,0.34,4.9,249.0
"07:00:00,","서초,",0.04,7.2,0.38,5.8,260.0
"07:00:00,","방배,",0.05,7.2,0.34,5.5,235.0
"07:00:00,","일원,",0.04,7.1,0.24,7.9,277.0
"07:00:00,","우면산,",0.022777525708079338,7.087488651275635,0.28554221987724304,4.487878322601318,264.9435729980469
"07:00:00,","도곡동(강남수도),",0.05,7.1,0.27,5.0,230.0
"07:00:00,","반포,",0.047702666372060776,7.0,0.38,6.4,269.0
"07:00:00,","내곡동(연간단가),",0.05,7.2,0.27,6.4,244.0
"07:00:00,","반포동(자이A),",0.03,7.0,0.35,4.8,218.0
"07:00:00,","방배동(청두공원),",0.028856931254267693,7.082603454589844,0.3058510720729828,11.566296577453613,223.04502868652344
"07:00:00,","내곡,",0.04,7.0,0.32,8.8,252.0
"07:00:00,","우면동(품질시험소),",0.04,7.173226833343506,0.28,6.8,250.41729736328125
"07:00:00,","논현동(논현초교),",0.1,7.2,0.2,50.1,109.0
"07:00:00,","양재동(매헌초교),",0.11,7.1,0.33,5.4,225.0
"07:00:00,","삼성,",0.03,7.0,0.33,6.2,100.0
"07:00:00,","봉은,",0.05,7.1,0.35,7.0,231.0
"07:00:00,","수서,",0.02,7.0,0.32,6.2,100.0
"07:00:00,","자곡동(자곡증압),",0.04,7.2,0.37,3.5,239.0
"07:00:00,","삼성동(삼성증압),",0.04,7.2,0.34,4.8,249.0
"08:00:00,","서초,",0.04,7.2,0.38,5.8,259.0
"08:00:00,","방배,",0.05,7.2,0.34,5.5,234.0
"08:00:00,","일원,",0.05,7.1,0.24,9.657026290893555,276.0
"18:00:00,","우면산,",0.023526838049292564,7.080885887145996,0.286626398563385,4.741069316864014,264.1443176269531
"08:00:00,","도곡동(강남수도),",0.05,7.1,0.26,5.2,256.29364013671875
"08:00:00,","반포,",0.05,7.0,0.37,6.4,267.0
"08:00:00,","내곡동(연간단가),",0.05,7.2,0.26,6.4,241.0
"08:00:00,","반포동(자이A),",0.04,7.0,0.36,4.9,218.0
"08:00:00,","방배동(청두공원),",0.029424026608467102,7.0803608894348145,0.30882471799850464,11.750608444213867,226.7549285888672
"08:00:00,","내곡,",0.04,7.0,0.33,6.922790050506592,251.0
"08:00:00,","우면동(품질시험소),",0.04,7.2,0.27,6.7,238.0
"08:00:00,","논현동(논현초교),",0.1,7.2,0.2,50.1,110.0
"22:00:00,","양재동(매헌초교),",0.11,7.1,0.33,5.1,223.0
"08:00:00,","삼성,",0.03,7.0,0.34,6.1,116.19330596923828
"08:00:00,","봉은,",0.05,7.1,0.35,7.1,230.0
"03:00:00,","수서,",0.02,7.0,0.32,6.1,100.0
"08:00:00,","자곡동(자곡증압),",0.04,7.2,0.3,3.6,251.9371795654297
"08:00:00,","삼성동(삼성증압),",0.04,7.2,0.33,4.7,249.0
"09:00:00,","서초,",0.04,7.2,0.38,5.8,259.0
"09:00:00,","방배,",0.05,7.2,0.35,5.5,233.0
"09:00:00,","일원,",0.05,7.2,0.37,7.4,263.0
"09:00:00,","우면산,",0.024650221690535545,7.084919452667236,0.2954513430595398,4.698092460632324,264.7906799316406
