,eventName,eventVenue,eventContent,startDate,endDate,startTime,endTime,eventFare,eventOrganization,eventHost,phoneNumber,sponOrganization,numSeat,admissionFee,ageEntry,discountInfo,precaution,homepageLink,reserveInfo,parking,address1,address2,latitude,longitude,baseDate,code,providName,Unnamed: 27
621,체코소년합창단 보니푸에리 내한공연,코스모스대극장,클래식,2017-12-15~,2017-12-15,20:00,0:00~,유료,구리아트홀(구리시청),구리아트홀(구리시청),031-550-8800,0,600.0,R석 3만원+ S석 2만원,만 7세 이상,홈페이지 참조,0,http://www.gart.go.kr/,http://www.gart.go.kr/,Y,경기도 구리시 아차산로 453,경기도 구리시 교문동 390,37.59557025,127.129884,2021-06-28,3980000,경기도 구리시,0
622,팬텀싱어 포르테 디 콰트로 콘서트,코스모스대극장,콘서트,2017-12-23~,2017-12-23,19:00,0:00~,유료,구리아트홀(구리시청),구리아트홀(구리시청),031-550-8800,0,600.0,R석 88천원+ S석 77천원,만 7세 이상,홈페이지 참조,0,http://www.gart.go.kr/,http://www.gart.go.kr/,Y,경기도 구리시 아차산로 453,경기도 구리시 교문동 390,37.59557025,127.129884,2021-06-28,3980000,경기도 구리시,0
623,거미X홍대광 콘서트,코스모스대극장,콘서트,2018-02-03~,2018-02-03,19:00,0:00~,유료,구리아트홀(구리시청),구리아트홀(구리시청),031-550-8800,0,600.0,R석 7만원+ S석 6만원,만 7세 이상,홈페이지 참조,0,http://www.gart.go.kr/,http://www.gart.go.kr/,Y,경기도 구리시 아차산로 453,경기도 구리시 교문동 390,37.59557025,127.129884,2021-06-28,3980000,경기도 구리시,0
624,연극<나와 할아버지>,유채꽃소극장,연극,2018-02-24~,2018-02-24,15:00,0:00~,유료,구리아트홀(구리시청),구리아트홀(구리시청),031-550-8800,0,280.0,25천원,만 7세 이상,홈페이지 참조,0,http://www.gart.go.kr/,http://www.gart.go.kr/,Y,경기도 구리시 아차산로 453,경기도 구리시 교문동 390,37.59557025,127.129884,2021-06-28,3980000,경기도 구리시,0
625,토요시네마 클럽:찰리 채플린 단편선 play by 신나는 섬,유채꽃소극장,복합,2018-03-03~,2018-03-03,16:00,0:00~,유료,구리아트홀(구리시청),구리아트홀(구리시청),031-550-8800,0,280.0,2만원,만 7세 이상,홈페이지 참조,0,http://www.gart.go.kr/,http://www.gart.go.kr/,Y,경기도 구리시 아차산로 453,경기도 구리시 교문동 390,37.59557025,127.129884,2021-06-28,3980000,경기도 구리시,0
626,이블라재단 위너스 콘서트,코스모스대극장,클래식,2018-03-31~,2018-03-31,16:00,0:00~,유료,구리아트홀(구리시청),구리아트홀(구리시청),031-550-8800,0,280.0,2만원,만 7세 이상,홈페이지 참조,0,http://www.gart.go.kr/,http://www.gart.go.kr/,Y,경기도 구리시 아차산로 453,경기도 구리시 교문동 390,37.59557025,127.129884,2021-06-28,3980000,경기도 구리시,0
627,경기도립국악단<무적 원정대 운우풍뢰>,코스모스대극장,복합,2018-04-03~,2018-04-06,10:30,0:00~,유료,구리아트홀(구리시청),구리아트홀(구리시청),031-550-8800,0,600.0,18천원,만 7세 이상,홈페이지 참조,0,http://www.gart.go.kr/,http://www.gart.go.kr/,Y,경기도 구리시 아차산로 453,경기도 구리시 교문동 390,37.59557025,127.129884,2021-06-28,3980000,경기도 구리시,0
628,9와숫자들<봄꽃음악제전>,유채꽃소극장,콘서트,2018-04-21~,2018-04-21,14:00,0:00~,유료,구리아트홀(구리시청),구리아트홀(구리시청),031-550-8800,0,280.0,55천원,만 7세 이상,홈페이지 참조,0,http://www.gart.go.kr/,http://www.gart.go.kr/,Y,경기도 구리시 아차산로 453,경기도 구리시 교문동 390,37.59557025,127.129884,2021-06-28,3980000,경기도 구리시,0
629,연극<장수상회>,코스모스대극장,연극,2018-04-28~,2018-04-28,15:00,0:00~,유료,구리아트홀(구리시청),구리아트홀(구리시청),031-550-8800,0,600.0,R석 3만 5천원+ S석 2만 5천원,만 7세 이상,홈페이지 참조,0,http://www.gart.go.kr/,http://www.gart.go.kr/,Y,경기도 구리시 아차산로 453,경기도 구리시 교문동 390,37.59557025,127.129884,2021-06-28,3980000,경기도 구리시,0
630,데이브레이크 콘서트,코스모스대극장,콘서트,2018-05-21~,2018-05-21,19:00,0:00~,유료,구리아트홀(구리시청),구리아트홀(구리시청),031-550-8800,0,600.0,R석 4만원+ S석 3만원,만 7세 이상,홈페이지 참조,0,http://www.gart.go.kr/,http://www.gart.go.kr/,Y,경기도 구리시 아차산로 453,경기도 구리시 교문동 390,37.59557025,127.129884,2021-06-28,3980000,경기도 구리시,0
631,뮤지컬<여신님이 보고 계셔>,코스모스대극장,뮤지컬,2018-06-01~,2018-06-02,10:30,0:00~,유료,구리아트홀(구리시청),구리아트홀(구리시청),031-550-8800,0,600.0,R석 5만원+ S석 4만원,만 11세 이상,홈페이지 참조,0,http://www.gart.go.kr/,http://www.gart.go.kr/,Y,경기도 구리시 아차산로 453,경기도 구리시 교문동 390,37.59557025,127.129884,2021-06-28,3980000,경기도 구리시,0
632,뮤지컬<전설의 리틀 농구단>,코스모스대극장,뮤지컬,2018-07-10~,2018-07-12,10:30,0:00~,유료,구리아트홀(구리시청),구리아트홀(구리시청),031-550-8800,0,600.0,15천원,만 7세 이상,홈페이지 참조,0,http://www.gart.go.kr/,http://www.gart.go.kr/,Y,경기도 구리시 아차산로 453,경기도 구리시 교문동 390,37.59557025,127.129884,2021-06-28,3980000,경기도 구리시,0
633,해바라기 이주호의 <사랑으로>콘서트,코스모스대극장,콘서트,2018-08-25~,2018-08-25,15:00,0:00~,유료,구리아트홀(구리시청),구리아트홀(구리시청),031-550-8800,0,600.0,R석 4만원+ S석 3만원,만 7세 이상,홈페이지 참조,0,http://www.gart.go.kr/,http://www.gart.go.kr/,Y,경기도 구리시 아차산로 453,경기도 구리시 교문동 390,37.59557025,127.129884,2021-06-28,3980000,경기도 구리시,0
634,개관 5주년 기념 <정경화&조성진 듀오 리사이클>,코스모스대극장,클래식,2018-09-02~,2018-09-02,15:00,0:00~,유료,구리아트홀(구리시청),구리아트홀(구리시청),031-550-8800,0,600.0,R석 11만원+ S석 9만원,만 8세 이상,홈페이지 참조,0,http://www.gart.go.kr/,http://www.gart.go.kr/,Y,경기도 구리시 아차산로 453,경기도 구리시 교문동 390,37.59557025,127.129884,2021-06-28,3980000,경기도 구리시,0
635,선우정아 콘서트,유채꽃소극장,라이브콘서트,2018-09-06~,2018-09-06,20:00,0:00~,유료,구리아트홀(구리시청),구리아트홀(구리시청),031-550-8800,0,280.0,전석 4만원,만 7세 이상,홈페이지 참조,0,http://www.gart.go.kr/,http://www.gart.go.kr/,Y,경기도 구리시 아차산로 453,경기도 구리시 교문동 390,37.59557025,127.129884,2021-06-28,3980000,경기도 구리시,0
636,반도네오니스트 고상지 콘서트,유채꽃소극장,재즈/월드뮤직,2018-09-07~,2018-09-07,20:00,0:00~,유료,구리아트홀(구리시청),구리아트홀(구리시청),031-550-8800,0,280.0,전석 3만원,만 7세 이상,홈페이지 참조,0,http://www.gart.go.kr/,http://www.gart.go.kr/,Y,경기도 구리시 아차산로 453,경기도 구리시 교문동 390,37.59557025,127.129884,2021-06-28,3980000,경기도 구리시,0
637,김정원 피아노 리사이틀,유채꽃소극장,클래식,2018-09-08,2018-09-08,19:00,0:00~,유료,구리아트홀(구리시청),구리아트홀(구리시청),031-550-8800,0,280.0,전석 3만원,만 7세 이상,홈페이지 참조,0,http://www.gart.go.kr/,http://www.gart.go.kr/,Y,경기도 구리시 아차산로 453,경기도 구리시 교문동 390,37.59557025,127.129884,2021-06-28,3980000,경기도 구리시,0
638,극공작소 마방진 판타지 어드벤처 가족마당극<토끼전>,유채꽃소극장,연극,2018-09-13,2018-09-15,10:30,0:00~,유료,구리아트홀(구리시청),구리아트홀(구리시청),031-550-8800,0,280.0,전석15천원,36개월 이상,홈페이지 참조,0,http://www.gart.go.kr/,http://www.gart.go.kr/,Y,경기도 구리시 아차산로 453,경기도 구리시 교문동 390,37.59557025,127.129884,2021-06-28,3980000,경기도 구리시,0
639,김연우 콘서트 <熱音會(열음회)>,코스모스대극장,콘서트,2018-09-15,2018-09-15,18:00,0:00~,유료,구리아트홀(구리시청),구리아트홀(구리시청),031-550-8800,0,600.0,R석 11만원+ S석 9만원,만 7세 이상,홈페이지 참조,0,http://www.gart.go.kr/,http://www.gart.go.kr/,Y,경기도 구리시 아차산로 453,경기도 구리시 교문동 390,37.59557025,127.129884,2021-06-28,3980000,경기도 구리시,0
640,"렉쳐콘서트 1탄_뮤지컬배우 이건명,김보경과 함께하는 뮤지컬 Talk Talk",유채꽃소극장,렉쳐콘서트,2018-09-19,2018-09-19,19:30,0:00~,유료,구리아트홀(구리시청),구리아트홀(구리시청),031-550-8800,0,280.0,1만5천원,만 7세 이상,홈페이지 참조,0,http://www.gart.go.kr/,http://www.gart.go.kr/,Y,경기도 구리시 아차산로 453,경기도 구리시 교문동 390,37.59557025,127.129884,2021-06-28,3980000,경기도 구리시,0
641,광장음악회,부산광역시부산진구 성지곡로 15 부산학생교육문화회관 광장,축제,2017-08-04,2017-08-04,19:30,0,무료,부산학생교육문화회관,부산학생교육문화회관,051-605-5116,x,500.0,0,전연령,무료,"공연시간 20분전 까지 입장, 공연 중에는 비디오, 사진 촬영 금지, 공연장 안으로 주류 및 음식물 반입 금지",https://real.becs.kr.,부산학생교육문화회관,Y,부산광역시 부산진구 성지곡로 15 부산학생교육문화회관,부산광역시 부산진구 초읍동 43-1 부산학생교육문화회관,35.183985,129.046777,2017-04-20,7150333,부산광역시교육청 부산광역시학생교육문화회관,0
642,"역동의 동남아시아: 과거와 현재, 내부와 외부세계의 만남",문화정보원 B3 극장3,신윤환(서강대 정치외교학과 교수),2015-10-23,2015-10-23,15:00 ~ 17:00,0,유료,아시아문화원,국립아시아문화전당,1899-5566,0,0,0,0,0,0,https://www.acc.go.kr/board/schedule/education/248,0,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.92025420000002,2019-09-10,B553558,아시아문화원,0
643,내면,국립아시아문화전당 일대,90세에 연출한 신작 <내면>에서 그의 시선은 무대의 물성을 뚫고 보이지 않는 인간의 은밀한 어둠을 비춘다.,2015-09-18,2015-09-20,(금) 20:00 (토) 14:00 / 20:00 (일) 20:00,0,유료,아시아문화원,국립아시아문화전당,1899-5566,0,0,"50,000원",12세 이상 입장가능,0,0,https://www.acc.go.kr/board/schedule/performance/174,홈페이지,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.92025420000002,2019-09-10,B553558,아시아문화원,0
644,이상적인 남편,국립아시아문화전당 일대,"러시아의 문제아 콘스탄틴 보고몰로프가 만들어내는 러시아 연극의 현주소는 풍부한 감성과 견고한 연출력, 그리고 그 재료가 되는 러시아의 용광로 같은 현 세태로 짜인다.",2015-09-18,2015-09-19,20:00~24:15,0,유료,아시아문화원,국립아시아문화전당,1899-5566,0,0,"R 50,000원 S 30,000원",19세 이상 입장가능,0,0,https://www.acc.go.kr/board/schedule/performance/171,홈페이지,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.92025420000002,2019-09-10,B553558,아시아문화원,0
645,관람자들을 바라보기,국립아시아문화전당 일대,"‘비디오 퍼포먼스’ <관람자들을 바라보기>는 세 개의 스크린을 통해 시선과 무대, 역사와 재현의 궤적을 보다 복잡한 장치로 재편성한다. 공연이 벌어지고 있는 무대를 바라보는 관람객들이 카메라의 시선에 포착된다.",2015-09-18,2015-09-20,16:00~17:20,0,유료,아시아문화원,국립아시아문화전당,1899-5566,0,0,"8,000원",12세 이상 입장가능,0,0,https://www.acc.go.kr/board/schedule/performance/173,홈페이지,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.92025420000002,2019-09-10,B553558,아시아문화원,0
646,캬바레 십자군,국립아시아문화전당 일대,"2010년, 이집트의 비디오 아티스트인 와엘 샤키는 십자군 원정의 연대기를 아랍의 관점에서 기록하는 야심 찬 프로젝트를 시작했다.",2015-09-18,2015-09-20,22:00~24:00,0,유료,아시아문화원,국립아시아문화전당,1899-5566,0,0,"8,000원",12세 이상 입장가능,0,0,https://www.acc.go.kr/board/schedule/performance/167,홈페이지,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.92025420000002,2019-09-10,B553558,아시아문화원,0
647,China Express: 중국서의 건축작업,문화정보원 B3 극장3,"승효상(건축가, <이로재> 대표)",2015-09-16,2015-09-16,19:00 ~ 21:00,0,유료,아시아문화원,국립아시아문화전당,1899-5566,0,0,0,0,0,0,https://www.acc.go.kr/board/schedule/education/464,0,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.92025420000002,2019-09-10,B553558,아시아문화원,0
648,우즈벡,국립아시아문화전당 일대,"유쾌함으로 가득한 스탠드업 코메디 <우즈벡>에서 바탈로프는 국경의 허름한 틈새를 오갔던 자신의 ‘이주의 역사’, 아니 ‘이주의 일상’을 펼친다.",2015-09-16,2015-09-17,21:00~22:40,0,유료,아시아문화원,국립아시아문화전당,1899-5566,0,0,"20,000원",12세 이상 입장가능,0,0,https://www.acc.go.kr/board/schedule/performance/163,홈페이지,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.92025420000002,2019-09-10,B553558,아시아문화원,0
649,이이남: 세컨드 에디션,국립아시아문화전당 일대,<이이남: 세컨드 에디션>에서 그가 ‘예술작품화’하는 것은 자기 자신이다. 복제될 수 없는 무대 공간에 서서 이이남은 아티스트로서 갖는 고민과 욕망과 불안을 털어놓는다.,2015-09-16,2015-09-17,19:30~20:40,0,유료,아시아문화원,국립아시아문화전당,1899-5566,0,0,"R 50,000원 S 30,000원",12세 이상 입장가능,0,0,https://www.acc.go.kr/board/schedule/performance/165,홈페이지,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.92025420000002,2019-09-10,B553558,아시아문화원,0
650,지도 바깥,국립아시아문화전당 일대,"미디어와 무용의 접점에서 안무를 재규정하고 있는 타이완 출신의 안무가이자 무용수 수웬치에 있어서, 미디어 기술은 단지 미래를 여는 혁신이 아니라 과거를 재해석하도록 유도하는 매개이기도 하다.",2015-09-13,2015-09-14,(일) 16:00 (월) 20:00,0,유료,아시아문화원,국립아시아문화전당,1899-5566,0,0,"30,000원",19세 이상 입장가능,0,0,https://www.acc.go.kr/board/schedule/performance/160,홈페이지,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.92025420000002,2019-09-10,B553558,아시아문화원,0
651,다마스커스,국립아시아문화전당 일대,"테헤란에서 활동중인 기자 출신의 연출가/극작가 아자데 샤미리가 이 소박하면서도 원대한 렉처 퍼포먼스에서 관망하는 것은 한 번도 직접 가본 적이 없는 미지의 도시, 다마스커스다.",2015-09-13,2015-09-14,(일) 16:00 (월) 18:00,0,유료,아시아문화원,국립아시아문화전당,1899-5566,0,0,"20,000원",12세 이상 입장가능,0,0,https://www.acc.go.kr/board/schedule/performance/161,홈페이지,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.92025420000002,2019-09-10,B553558,아시아문화원,0
652,우리가락 한마당 발표회,부산광역시부산진구 성지곡로 15 부산학생교육문화회관 체육관,축제,2017-10-26,2017-10-26,13:00,0,무료,부산학생교육문화회관,부산학생교육문화회관,051-605-5116,x,1408.0,0,중학생,무료,"공연시간 20분전 까지 입장, 공연 중에는 비디오, 사진 촬영 금지, 공연장 안으로 주류 및 음식물 반입 금지",https://real.becs.kr.,부산학생교육문화회관,Y,부산광역시 부산진구 성지곡로 15 부산학생교육문화회관,부산광역시 부산진구 초읍동 43-1 부산학생교육문화회관,35.183985,129.046777,2017-04-20,7150333,부산광역시교육청 부산광역시학생교육문화회관,0
653,고등학교 합주발표회,부산광역시부산진구 성지곡로 15 부산학생교육문화회관 대강당,축제,2017-09-22,2017-09-22,14:00,0,무료,부산학생교육문화회관,부산학생교육문화회관,051-605-5116,x,838.0,0,고교생,무료,"공연시간 20분전 까지 입장, 공연 중에는 비디오, 사진 촬영 금지, 공연장 안으로 주류 및 음식물 반입 금지",https://real.becs.kr.,부산학생교육문화회관,Y,부산광역시 부산진구 성지곡로 15 부산학생교육문화회관,부산광역시 부산진구 초읍동 43-1 부산학생교육문화회관,35.183985,129.046777,2017-04-20,7150333,부산광역시교육청 부산광역시학생교육문화회관,0
